id,tanggal,roti_sisa,dropping,roti_id_id,toko_id_id
2915,3/18/2021,0,9,RTPDM2,78105
2967,3/22/2021,0,5,RTPDM2,78105
3019,3/25/2021,0,10,RTPDM2,78105
3071,3/29/2021,0,6,RTPDM2,78105
3123,4/1/2021,2,11,RTPDM2,78105
3175,4/5/2021,0,7,RTPDM2,78105
3227,4/8/2021,2,9,RTPDM2,78105
3279,4/12/2021,0,8,RTPDM2,78105
3331,4/15/2021,2,7,RTPDM2,78105
3383,4/19/2021,0,9,RTPDM2,78105
3435,4/22/2021,0,5,RTPDM2,78105
3487,4/26/2021,0,10,RTPDM2,78105
3539,4/29/2021,0,6,RTPDM2,78105
3591,5/3/2021,1,11,RTPDM2,78105
3643,5/6/2021,0,7,RTPDM2,78105
3695,5/10/2021,1,10,RTPDM2,78105
3747,5/13/2021,0,8,RTPDM2,78105
3799,5/17/2021,2,9,RTPDM2,78105
3851,5/20/2021,0,9,RTPDM2,78105
3903,5/24/2021,0,7,RTPDM2,78105
3955,5/27/2021,0,10,RTPDM2,78105
4007,5/31/2021,0,8,RTPDM2,78105
4059,6/3/2021,0,11,RTPDM2,78105
4111,6/7/2021,1,9,RTPDM2,78105
4163,6/10/2021,0,12,RTPDM2,78105
4215,6/14/2021,0,8,RTPDM2,78105
4267,6/17/2021,0,13,RTPDM2,78105
4319,6/21/2021,0,9,RTPDM2,78105
4371,6/24/2021,1,14,RTPDM2,78105
4423,6/28/2021,0,10,RTPDM2,78105
4475,7/1/2021,2,13,RTPDM2,78105
4527,7/5/2021,0,11,RTPDM2,78105
4579,7/8/2021,1,11,RTPDM2,78105
4631,7/12/2021,0,12,RTPDM2,78105
4683,7/15/2021,1,10,RTPDM2,78105
4735,7/19/2021,0,13,RTPDM2,78105
4787,7/22/2021,0,9,RTPDM2,78105
4839,7/26/2021,1,14,RTPDM2,78105
4891,7/29/2021,1,10,RTPDM2,78105
4943,8/2/2021,0,13,RTPDM2,78105
4995,8/5/2021,1,9,RTPDM2,78105
5047,8/9/2021,0,14,RTPDM2,78105
5099,8/12/2021,1,8,RTPDM2,78105
5151,8/16/2021,0,15,RTPDM2,78105
5203,8/19/2021,1,7,RTPDM2,78105
5255,8/23/2021,0,16,RTPDM2,78105
5307,8/26/2021,0,6,RTPDM2,78105
5359,8/30/2021,0,17,RTPDM2,78105
5411,9/2/2021,1,7,RTPDM2,78105
5463,9/6/2021,1,18,RTPDM2,78105
5515,9/9/2021,0,6,RTPDM2,78105
5567,9/13/2021,0,17,RTPDM2,78105
5619,9/16/2021,0,7,RTPDM2,78105
5671,9/20/2021,1,18,RTPDM2,78105
5723,9/23/2021,0,8,RTPDM2,78105
5775,9/27/2021,1,17,RTPDM2,78105
5827,9/30/2021,1,9,RTPDM2,78105
5879,10/4/2021,0,16,RTPDM2,78105
5931,10/7/2021,1,8,RTPDM2,78105
5983,10/11/2021,0,17,RTPDM2,78105
6035,10/14/2021,0,7,RTPDM2,78105
6087,10/18/2021,2,18,RTPDM2,78105
6139,10/21/2021,0,8,RTPDM2,78105
6191,10/25/2021,2,16,RTPDM2,78105
6243,10/28/2021,0,9,RTPDM2,78105
6295,11/1/2021,0,14,RTPDM2,78105
6347,11/4/2021,0,10,RTPDM2,78105
6399,11/8/2021,1,15,RTPDM2,78105
6451,11/11/2021,1,11,RTPDM2,78105
6503,11/15/2021,0,14,RTPDM2,78105
6555,11/18/2021,0,10,RTPDM2,78105
6607,11/22/2021,0,15,RTPDM2,78105
6659,11/25/2021,2,11,RTPDM2,78105
6711,11/29/2021,0,16,RTPDM2,78105
6763,12/2/2021,0,9,RTPDM2,78105
6815,12/6/2021,0,17,RTPDM2,78105
6867,12/9/2021,1,10,RTPDM2,78105
6919,12/13/2021,0,18,RTPDM2,78105
6971,12/16/2021,2,9,RTPDM2,78105
7023,12/20/2021,0,19,RTPDM2,78105
7075,12/23/2021,1,7,RTPDM2,78105
7127,12/27/2021,0,20,RTPDM2,78105
7179,12/30/2021,1,6,RTPDM2,78105
7231,1/3/2022,0,21,RTPDM2,78105
7283,1/6/2022,0,5,RTPDM2,78105
7335,1/10/2022,0,22,RTPDM2,78105
7387,1/13/2022,0,6,RTPDM2,78105
7439,1/17/2022,0,23,RTPDM2,78105
7491,1/20/2022,2,7,RTPDM2,78105
7543,1/24/2022,0,24,RTPDM2,78105
7595,1/27/2022,1,5,RTPDM2,78105
7647,1/31/2022,0,25,RTPDM2,78105
7699,2/3/2022,0,4,RTPDM2,78105
7751,2/7/2022,0,26,RTPDM2,78105
7803,2/10/2022,1,5,RTPDM2,78105
7855,2/14/2022,0,27,RTPDM2,78105
7907,2/17/2022,2,4,RTPDM2,78105
7959,2/21/2022,0,28,RTPDM2,78105
8011,2/24/2022,0,2,RTPDM2,78105
8063,2/28/2022,2,29,RTPDM2,78105
8115,3/3/2022,0,3,RTPDM2,78105
1,9/3/2020,1,2,RTSII,78105
53,9/7/2020,0,3,RTSII,78105
105,9/10/2020,0,1,RTSII,78105
157,9/14/2020,0,4,RTSII,78105
209,9/17/2020,2,2,RTSII,78105
261,9/21/2020,0,5,RTSII,78105
313,9/24/2020,0,0,RTSII,78105
365,9/28/2020,0,6,RTSII,78105
417,10/1/2020,0,1,RTSII,78105
469,10/5/2020,1,7,RTSII,78105
521,10/8/2020,1,2,RTSII,78105
573,10/12/2020,0,6,RTSII,78105
625,10/15/2020,0,1,RTSII,78105
677,10/19/2020,1,7,RTSII,78105
729,10/22/2020,0,2,RTSII,78105
781,10/26/2020,1,6,RTSII,78105
833,10/29/2020,1,3,RTSII,78105
885,11/2/2020,0,5,RTSII,78105
937,11/5/2020,1,2,RTSII,78105
989,11/9/2020,0,6,RTSII,78105
1041,11/12/2020,0,1,RTSII,78105
1093,11/16/2020,1,7,RTSII,78105
1145,11/19/2020,0,2,RTSII,78105
1197,11/23/2020,0,6,RTSII,78105
1249,11/26/2020,0,3,RTSII,78105
1301,11/30/2020,0,7,RTSII,78105
1353,12/3/2020,0,4,RTSII,78105
1405,12/7/2020,1,8,RTSII,78105
1457,12/10/2020,0,5,RTSII,78105
1509,12/14/2020,1,7,RTSII,78105
1561,12/17/2020,0,6,RTSII,78105
1613,12/21/2020,1,6,RTSII,78105
1665,12/24/2020,0,7,RTSII,78105
1717,12/28/2020,1,5,RTSII,78105
1769,12/31/2020,1,8,RTSII,78105
1821,1/4/2021,0,4,RTSII,78105
1873,1/7/2021,0,7,RTSII,78105
1925,1/11/2021,0,5,RTSII,78105
1977,1/14/2021,0,8,RTSII,78105
2029,1/18/2021,0,6,RTSII,78105
2081,1/21/2021,1,9,RTSII,78105
2133,1/25/2021,0,7,RTSII,78105
2185,1/28/2021,0,8,RTSII,78105
2237,2/1/2021,2,8,RTSII,78105
2289,2/4/2021,0,9,RTSII,78105
2341,2/8/2021,0,6,RTSII,78105
2393,2/11/2021,2,10,RTSII,78105
2445,2/15/2021,0,7,RTSII,78105
2497,2/18/2021,0,8,RTSII,78105
2549,2/22/2021,0,8,RTSII,78105
2601,2/25/2021,1,9,RTSII,78105
2653,3/1/2021,0,9,RTSII,78105
2705,3/4/2021,2,8,RTSII,78105
2757,3/8/2021,0,10,RTSII,78105
2809,3/11/2021,0,6,RTSII,78105
2861,3/15/2021,2,11,RTSII,78105
2913,3/18/2021,0,7,RTSII,78105
2965,3/22/2021,0,9,RTSII,78105
3017,3/25/2021,1,8,RTSII,78105
3069,3/29/2021,0,10,RTSII,78105
3121,4/1/2021,1,7,RTSII,78105
3173,4/5/2021,0,11,RTSII,78105
3225,4/8/2021,0,6,RTSII,78105
3277,4/12/2021,0,12,RTSII,78105
3329,4/15/2021,2,7,RTSII,78105
3381,4/19/2021,0,13,RTSII,78105
3433,4/22/2021,1,5,RTSII,78105
3485,4/26/2021,0,14,RTSII,78105
3537,4/29/2021,0,4,RTSII,78105
3589,5/3/2021,1,15,RTSII,78105
3641,5/6/2021,0,5,RTSII,78105
3693,5/10/2021,1,14,RTSII,78105
3745,5/13/2021,0,6,RTSII,78105
3797,5/17/2021,1,13,RTSII,78105
3849,5/20/2021,0,7,RTSII,78105
3901,5/24/2021,0,12,RTSII,78105
3953,5/27/2021,0,8,RTSII,78105
4005,5/31/2021,1,13,RTSII,78105
4057,6/3/2021,0,9,RTSII,78105
4109,6/7/2021,0,12,RTSII,78105
4161,6/10/2021,0,10,RTSII,78105
4213,6/14/2021,2,13,RTSII,78105
4265,6/17/2021,0,11,RTSII,78105
4317,6/21/2021,2,11,RTSII,78105
4369,6/24/2021,0,12,RTSII,78105
4421,6/28/2021,0,9,RTSII,78105
4473,7/1/2021,2,13,RTSII,78105
4525,7/5/2021,0,10,RTSII,78105
4577,7/8/2021,2,11,RTSII,78105
4629,7/12/2021,0,11,RTSII,78105
4681,7/15/2021,0,9,RTSII,78105
4733,7/19/2021,1,12,RTSII,78105
4785,7/22/2021,1,10,RTSII,78105
4837,7/26/2021,0,11,RTSII,78105
4889,7/29/2021,1,9,RTSII,78105
4941,8/2/2021,0,12,RTSII,78105
4993,8/5/2021,1,8,RTSII,78105
5045,8/9/2021,1,13,RTSII,78105
5097,8/12/2021,0,7,RTSII,78105
5149,8/16/2021,0,12,RTSII,78105
5201,8/19/2021,0,8,RTSII,78105
5253,8/23/2021,0,13,RTSII,78105
5305,8/26/2021,0,9,RTSII,78105
5357,8/30/2021,1,14,RTSII,78105
5409,9/2/2021,0,10,RTSII,78105
5461,9/6/2021,0,13,RTSII,78105
5513,9/9/2021,1,11,RTSII,78105
5565,9/13/2021,0,14,RTSII,78105
5617,9/16/2021,1,10,RTSII,78105
5669,9/20/2021,0,15,RTSII,78105
5721,9/23/2021,0,9,RTSII,78105
5773,9/27/2021,0,16,RTSII,78105
5825,9/30/2021,2,10,RTSII,78105
5877,10/4/2021,0,17,RTSII,78105
5929,10/7/2021,0,8,RTSII,78105
5981,10/11/2021,0,18,RTSII,78105
6033,10/14/2021,1,9,RTSII,78105
6085,10/18/2021,0,19,RTSII,78105
6137,10/21/2021,0,8,RTSII,78105
6189,10/25/2021,1,20,RTSII,78105
6241,10/28/2021,0,9,RTSII,78105
6293,11/1/2021,2,19,RTSII,78105
6345,11/4/2021,0,10,RTSII,78105
6397,11/8/2021,0,17,RTSII,78105
6449,11/11/2021,0,11,RTSII,78105
6501,11/15/2021,2,18,RTSII,78105
6553,11/18/2021,0,12,RTSII,78105
6605,11/22/2021,0,16,RTSII,78105
6657,11/25/2021,0,13,RTSII,78105
6709,11/29/2021,1,17,RTSII,78105
6761,12/2/2021,0,14,RTSII,78105
6813,12/6/2021,0,16,RTSII,78105
6865,12/9/2021,2,15,RTSII,78105
6917,12/13/2021,0,17,RTSII,78105
6969,12/16/2021,1,13,RTSII,78105
7021,12/20/2021,1,18,RTSII,78105
7073,12/23/2021,0,12,RTSII,78105
7125,12/27/2021,0,17,RTSII,78105
7177,12/30/2021,0,13,RTSII,78105
7229,1/3/2022,0,18,RTSII,78105
7281,1/6/2022,2,14,RTSII,78105
7333,1/10/2022,0,19,RTSII,78105
7385,1/13/2022,1,12,RTSII,78105
7437,1/17/2022,0,20,RTSII,78105
7489,1/20/2022,0,11,RTSII,78105
7541,1/24/2022,0,21,RTSII,78105
7593,1/27/2022,1,12,RTSII,78105
7645,1/31/2022,0,22,RTSII,78105
7697,2/3/2022,0,11,RTSII,78105
7749,2/7/2022,1,23,RTSII,78105
7801,2/10/2022,0,12,RTSII,78105
7853,2/14/2022,1,22,RTSII,78105
7905,2/17/2022,0,13,RTSII,78105
7957,2/21/2022,2,21,RTSII,78105
8009,2/24/2022,0,14,RTSII,78105
8061,2/28/2022,0,19,RTSII,78105
8113,3/3/2022,3,15,RTSII,78105
7,9/3/2020,0,4,SAP2,78105
59,9/7/2020,0,4,SAP2,78105
111,9/10/2020,0,5,SAP2,78105
163,9/14/2020,1,5,SAP2,78105
215,9/17/2020,2,6,SAP2,78105
267,9/21/2020,1,4,SAP2,78105
319,9/24/2020,0,4,SAP2,78105
371,9/28/2020,0,3,SAP2,78105
423,10/1/2020,1,5,SAP2,78105
475,10/5/2020,0,4,SAP2,78105
527,10/8/2020,0,4,SAP2,78105
579,10/12/2020,3,5,SAP2,78105
631,10/15/2020,0,5,SAP2,78105
683,10/19/2020,0,2,SAP2,78105
735,10/22/2020,2,6,SAP2,78105
787,10/26/2020,0,3,SAP2,78105
839,10/29/2020,0,4,SAP2,78105
891,11/2/2020,0,4,SAP2,78105
943,11/5/2020,0,5,SAP2,78105
995,11/9/2020,1,5,SAP2,78105
1047,11/12/2020,1,6,SAP2,78105
1099,11/16/2020,0,4,SAP2,78105
1151,11/19/2020,2,5,SAP2,78105
1203,11/23/2020,0,5,SAP2,78105
1255,11/26/2020,0,3,SAP2,78105
1307,11/30/2020,0,6,SAP2,78105
1359,12/3/2020,0,4,SAP2,78105
1411,12/7/2020,2,7,SAP2,78105
1463,12/10/2020,2,5,SAP2,78105
1515,12/14/2020,0,5,SAP2,78105
1567,12/17/2020,2,3,SAP2,78105
1619,12/21/2020,0,6,SAP2,78105
1671,12/24/2020,1,1,SAP2,78105
1723,12/28/2020,1,7,SAP2,78105
1775,12/31/2020,0,0,SAP2,78105
1827,1/4/2021,1,6,SAP2,78105
1879,1/7/2021,1,1,SAP2,78105
1931,1/11/2021,0,5,SAP2,78105
1983,1/14/2021,0,0,SAP2,78105
2035,1/18/2021,0,6,SAP2,78105
2087,1/21/2021,0,1,SAP2,78105
2139,1/25/2021,1,7,SAP2,78105
2191,1/28/2021,2,2,SAP2,78105
2243,2/1/2021,0,6,SAP2,78105
2295,2/4/2021,0,0,SAP2,78105
2347,2/8/2021,0,7,SAP2,78105
2399,2/11/2021,0,1,SAP2,78105
2451,2/15/2021,2,8,SAP2,78105
2503,2/18/2021,0,2,SAP2,78105
2555,2/22/2021,0,6,SAP2,78105
2607,2/25/2021,0,3,SAP2,78105
2659,3/1/2021,0,7,SAP2,78105
2711,3/4/2021,0,4,SAP2,78105
2763,3/8/2021,3,8,SAP2,78105
2815,3/11/2021,1,5,SAP2,78105
2867,3/15/2021,0,5,SAP2,78105
2919,3/18/2021,0,4,SAP2,78105
2971,3/22/2021,0,6,SAP2,78105
3023,3/25/2021,0,5,SAP2,78105
3075,3/29/2021,0,7,SAP2,78105
3127,4/1/2021,3,6,SAP2,78105
3179,4/5/2021,0,8,SAP2,78105
3231,4/8/2021,0,3,SAP2,78105
3283,4/12/2021,3,9,SAP2,78105
3335,4/15/2021,0,4,SAP2,78105
3387,4/19/2021,0,6,SAP2,78105
3439,4/22/2021,2,5,SAP2,78105
3491,4/26/2021,2,7,SAP2,78105
3543,4/29/2021,0,3,SAP2,78105
3595,5/3/2021,0,5,SAP2,78105
3647,5/6/2021,1,4,SAP2,78105
3699,5/10/2021,0,6,SAP2,78105
3751,5/13/2021,0,3,SAP2,78105
3803,5/17/2021,2,7,SAP2,78105
3855,5/20/2021,0,4,SAP2,78105
3907,5/24/2021,2,5,SAP2,78105
3959,5/27/2021,0,5,SAP2,78105
4011,5/31/2021,3,3,SAP2,78105
4063,6/3/2021,0,6,SAP2,78105
4115,6/7/2021,0,0,SAP2,78105
4167,6/10/2021,0,7,SAP2,78105
4219,6/14/2021,0,1,SAP2,78105
4271,6/17/2021,1,8,SAP2,78105
4323,6/21/2021,0,2,SAP2,78105
4375,6/24/2021,2,7,SAP2,78105
4427,6/28/2021,0,3,SAP2,78105
4479,7/1/2021,0,5,SAP2,78105
4531,7/5/2021,3,4,SAP2,78105
4583,7/8/2021,0,6,SAP2,78105
4635,7/12/2021,0,1,SAP2,78105
4687,7/15/2021,2,7,SAP2,78105
4739,7/19/2021,0,2,SAP2,78105
4791,7/22/2021,3,5,SAP2,78105
4843,7/26/2021,1,3,SAP2,78105
4895,7/29/2021,0,2,SAP2,78105
4947,8/2/2021,0,2,SAP2,78105
4999,8/5/2021,0,3,SAP2,78105
5051,8/9/2021,0,3,SAP2,78105
5103,8/12/2021,0,4,SAP2,78105
5155,8/16/2021,0,4,SAP2,78105
5207,8/19/2021,1,5,SAP2,78105
5259,8/23/2021,2,5,SAP2,78105
5311,8/26/2021,0,4,SAP2,78105
5363,8/30/2021,0,3,SAP2,78105
5415,9/2/2021,0,5,SAP2,78105
5467,9/6/2021,3,4,SAP2,78105
5519,9/9/2021,0,6,SAP2,78105
5571,9/13/2021,0,1,SAP2,78105
5623,9/16/2021,0,7,SAP2,78105
5675,9/20/2021,1,2,SAP2,78105
5727,9/23/2021,0,8,SAP2,78105
5779,9/27/2021,1,1,SAP2,78105
5831,9/30/2021,0,9,SAP2,78105
5883,10/4/2021,0,0,SAP2,78105
5935,10/7/2021,1,10,SAP2,78105
5987,10/11/2021,0,1,SAP2,78105
6039,10/14/2021,1,9,SAP2,78105
6091,10/18/2021,2,2,SAP2,78105
6143,10/21/2021,0,8,SAP2,78105
6195,10/25/2021,0,0,SAP2,78105
6247,10/28/2021,0,9,SAP2,78105
6299,11/1/2021,0,1,SAP2,78105
6351,11/4/2021,3,10,SAP2,78105
6403,11/8/2021,0,2,SAP2,78105
6455,11/11/2021,3,7,SAP2,78105
6507,11/15/2021,0,3,SAP2,78105
6559,11/18/2021,2,4,SAP2,78105
6611,11/22/2021,0,4,SAP2,78105
6663,11/25/2021,0,2,SAP2,78105
6715,11/29/2021,0,5,SAP2,78105
6767,12/2/2021,0,3,SAP2,78105
6819,12/6/2021,0,6,SAP2,78105
6871,12/9/2021,3,4,SAP2,78105
6923,12/13/2021,0,7,SAP2,78105
6975,12/16/2021,0,1,SAP2,78105
7027,12/20/2021,0,8,SAP2,78105
7079,12/23/2021,0,2,SAP2,78105
7131,12/27/2021,0,9,SAP2,78105
7183,12/30/2021,0,3,SAP2,78105
7235,1/3/2022,4,10,SAP2,78105
7287,1/6/2022,0,4,SAP2,78105
7339,1/10/2022,1,6,SAP2,78105
7391,1/13/2022,1,5,SAP2,78105
7443,1/17/2022,0,5,SAP2,78105
7495,1/20/2022,1,4,SAP2,78105
7547,1/24/2022,0,6,SAP2,78105
7599,1/27/2022,0,3,SAP2,78105
7651,1/31/2022,0,7,SAP2,78105
7703,2/3/2022,2,4,SAP2,78105
7755,2/7/2022,0,8,SAP2,78105
7807,2/10/2022,0,2,SAP2,78105
7859,2/14/2022,2,9,SAP2,78105
7911,2/17/2022,0,3,SAP2,78105
7963,2/21/2022,2,7,SAP2,78105
8015,2/24/2022,1,4,SAP2,78105
8067,2/28/2022,0,5,SAP2,78105
8119,3/3/2022,0,3,SAP2,78105
24,9/3/2020,0,2,SCC2,78105
76,9/7/2020,1,1,SCC2,78105
128,9/10/2020,1,3,SCC2,78105
180,9/14/2020,0,0,SCC2,78105
232,9/17/2020,0,2,SCC2,78105
284,9/21/2020,0,1,SCC2,78105
336,9/24/2020,0,3,SCC2,78105
388,9/28/2020,0,2,SCC2,78105
440,10/1/2020,0,4,SCC2,78105
492,10/5/2020,0,3,SCC2,78105
544,10/8/2020,2,5,SCC2,78105
596,10/12/2020,0,4,SCC2,78105
648,10/15/2020,2,3,SCC2,78105
700,10/19/2020,0,5,SCC2,78105
752,10/22/2020,1,1,SCC2,78105
804,10/26/2020,0,6,SCC2,78105
856,10/29/2020,0,0,SCC2,78105
908,11/2/2020,0,7,SCC2,78105
960,11/5/2020,0,1,SCC2,78105
1012,11/9/2020,1,8,SCC2,78105
1064,11/12/2020,0,2,SCC2,78105
1116,11/16/2020,0,7,SCC2,78105
1168,11/19/2020,0,3,SCC2,78105
1220,11/23/2020,1,8,SCC2,78105
1272,11/26/2020,0,4,SCC2,78105
1324,11/30/2020,0,7,SCC2,78105
1376,12/3/2020,1,5,SCC2,78105
1428,12/7/2020,0,8,SCC2,78105
1480,12/10/2020,1,4,SCC2,78105
1532,12/14/2020,1,9,SCC2,78105
1584,12/17/2020,0,3,SCC2,78105
1636,12/21/2020,2,8,SCC2,78105
1688,12/24/2020,0,4,SCC2,78105
1740,12/28/2020,2,6,SCC2,78105
1792,12/31/2020,0,5,SCC2,78105
1844,1/4/2021,0,4,SCC2,78105
1896,1/7/2021,0,6,SCC2,78105
1948,1/11/2021,0,5,SCC2,78105
2000,1/14/2021,0,7,SCC2,78105
2052,1/18/2021,0,6,SCC2,78105
2104,1/21/2021,0,8,SCC2,78105
2156,1/25/2021,1,7,SCC2,78105
2208,1/28/2021,0,9,SCC2,78105
2260,2/1/2021,0,6,SCC2,78105
2312,2/4/2021,1,10,SCC2,78105
2364,2/8/2021,1,7,SCC2,78105
2416,2/11/2021,0,9,SCC2,78105
2468,2/15/2021,0,6,SCC2,78105
2520,2/18/2021,2,10,SCC2,78105
2572,2/22/2021,0,7,SCC2,78105
2624,2/25/2021,2,8,SCC2,78105
2676,3/1/2021,0,8,SCC2,78105
2728,3/4/2021,0,6,SCC2,78105
2780,3/8/2021,0,9,SCC2,78105
2832,3/11/2021,1,7,SCC2,78105
2884,3/15/2021,1,10,SCC2,78105
2936,3/18/2021,0,6,SCC2,78105
2988,3/22/2021,0,9,SCC2,78105
3040,3/25/2021,1,7,SCC2,78105
3092,3/29/2021,0,10,SCC2,78105
3144,4/1/2021,0,6,SCC2,78105
3196,4/5/2021,1,11,SCC2,78105
3248,4/8/2021,0,7,SCC2,78105
3300,4/12/2021,0,10,SCC2,78105
3352,4/15/2021,0,8,SCC2,78105
3404,4/19/2021,0,11,SCC2,78105
3456,4/22/2021,1,9,SCC2,78105
3508,4/26/2021,1,12,SCC2,78105
3560,4/29/2021,0,8,SCC2,78105
3612,5/3/2021,0,11,SCC2,78105
3664,5/6/2021,0,9,SCC2,78105
3716,5/10/2021,1,12,SCC2,78105
3768,5/13/2021,1,10,SCC2,78105
3820,5/17/2021,0,11,SCC2,78105
3872,5/20/2021,0,9,SCC2,78105
3924,5/24/2021,1,12,SCC2,78105
3976,5/27/2021,0,10,SCC2,78105
4028,5/31/2021,1,11,SCC2,78105
4080,6/3/2021,0,11,SCC2,78105
4132,6/7/2021,1,10,SCC2,78105
4184,6/10/2021,0,12,SCC2,78105
4236,6/14/2021,0,9,SCC2,78105
4288,6/17/2021,2,13,SCC2,78105
4340,6/21/2021,0,10,SCC2,78105
4392,6/24/2021,0,11,SCC2,78105
4444,6/28/2021,0,11,SCC2,78105
4496,7/1/2021,1,12,SCC2,78105
4548,7/5/2021,0,12,SCC2,78105
4600,7/8/2021,0,11,SCC2,78105
4652,7/12/2021,1,13,SCC2,78105
4704,7/15/2021,0,12,SCC2,78105
4756,7/19/2021,0,12,SCC2,78105
4808,7/22/2021,1,13,SCC2,78105
4860,7/26/2021,1,13,SCC2,78105
4912,7/29/2021,0,12,SCC2,78105
4964,8/2/2021,0,12,SCC2,78105
5016,8/5/2021,2,13,SCC2,78105
5068,8/9/2021,0,13,SCC2,78105
5120,8/12/2021,1,11,SCC2,78105
5172,8/16/2021,0,14,SCC2,78105
5224,8/19/2021,0,10,SCC2,78105
5276,8/23/2021,0,15,SCC2,78105
5328,8/26/2021,0,11,SCC2,78105
5380,8/30/2021,0,16,SCC2,78105
5432,9/2/2021,0,12,SCC2,78105
5484,9/6/2021,0,17,SCC2,78105
5536,9/9/2021,1,13,SCC2,78105
5588,9/13/2021,0,18,SCC2,78105
5640,9/16/2021,2,12,SCC2,78105
5692,9/20/2021,0,19,SCC2,78105
5744,9/23/2021,0,10,SCC2,78105
5796,9/27/2021,2,20,SCC2,78105
5848,9/30/2021,0,11,SCC2,78105
5900,10/4/2021,1,18,SCC2,78105
5952,10/7/2021,0,12,SCC2,78105
6004,10/11/2021,0,17,SCC2,78105
6056,10/14/2021,1,13,SCC2,78105
6108,10/18/2021,0,18,SCC2,78105
6160,10/21/2021,1,12,SCC2,78105
6212,10/25/2021,0,19,SCC2,78105
6264,10/28/2021,1,11,SCC2,78105
6316,11/1/2021,0,20,SCC2,78105
6368,11/4/2021,1,10,SCC2,78105
6420,11/8/2021,0,21,SCC2,78105
6472,11/11/2021,1,9,SCC2,78105
6524,11/15/2021,0,22,SCC2,78105
6576,11/18/2021,0,8,SCC2,78105
6628,11/22/2021,1,23,SCC2,78105
6680,11/25/2021,0,9,SCC2,78105
6732,11/29/2021,0,22,SCC2,78105
6784,12/2/2021,2,10,SCC2,78105
6836,12/6/2021,0,23,SCC2,78105
6888,12/9/2021,0,8,SCC2,78105
6940,12/13/2021,0,24,SCC2,78105
6992,12/16/2021,1,9,SCC2,78105
7044,12/20/2021,0,25,SCC2,78105
7096,12/23/2021,0,8,SCC2,78105
7148,12/27/2021,0,26,SCC2,78105
7200,12/30/2021,1,9,SCC2,78105
7252,1/3/2022,0,27,SCC2,78105
7304,1/6/2022,0,8,SCC2,78105
7356,1/10/2022,0,28,SCC2,78105
7408,1/13/2022,2,9,SCC2,78105
7460,1/17/2022,0,29,SCC2,78105
7512,1/20/2022,2,7,SCC2,78105
7564,1/24/2022,0,30,SCC2,78105
7616,1/27/2022,0,5,SCC2,78105
7668,1/31/2022,1,31,SCC2,78105
7720,2/3/2022,0,6,SCC2,78105
7772,2/7/2022,1,30,SCC2,78105
7824,2/10/2022,0,7,SCC2,78105
7876,2/14/2022,0,29,SCC2,78105
7928,2/17/2022,0,8,SCC2,78105
7980,2/21/2022,0,30,SCC2,78105
8032,2/24/2022,0,9,SCC2,78105
8084,2/28/2022,0,31,SCC2,78105
8136,3/3/2022,6,10,SCC2,78105
50,9/3/2020,2,7,SCCK,78105
102,9/7/2020,0,9,SCCK,78105
154,9/10/2020,2,5,SCCK,78105
206,9/14/2020,0,10,SCCK,78105
258,9/17/2020,2,3,SCCK,78105
310,9/21/2020,0,11,SCCK,78105
362,9/24/2020,0,1,SCCK,78105
414,9/28/2020,2,12,SCCK,78105
466,10/1/2020,0,2,SCCK,78105
518,10/5/2020,0,10,SCCK,78105
570,10/8/2020,0,3,SCCK,78105
622,10/12/2020,1,11,SCCK,78105
674,10/15/2020,0,4,SCCK,78105
726,10/19/2020,0,10,SCCK,78105
778,10/22/2020,2,5,SCCK,78105
830,10/26/2020,0,11,SCCK,78105
882,10/29/2020,1,3,SCCK,78105
934,11/2/2020,2,12,SCCK,78105
986,11/5/2020,0,2,SCCK,78105
1038,11/9/2020,1,10,SCCK,78105
1090,11/12/2020,2,3,SCCK,78105
1142,11/16/2020,1,9,SCCK,78105
1194,11/19/2020,0,1,SCCK,78105
1246,11/23/2020,1,8,SCCK,78105
1298,11/26/2020,0,2,SCCK,78105
1350,11/30/2020,4,7,SCCK,78105
1402,12/3/2020,0,3,SCCK,78105
1454,12/7/2020,0,3,SCCK,78105
1506,12/10/2020,0,4,SCCK,78105
1558,12/14/2020,1,4,SCCK,78105
1610,12/17/2020,1,5,SCCK,78105
1662,12/21/2020,0,3,SCCK,78105
1714,12/24/2020,2,4,SCCK,78105
1766,12/28/2020,2,4,SCCK,78105
1818,12/31/2020,0,2,SCCK,78105
1870,1/4/2021,2,2,SCCK,78105
1922,1/7/2021,0,3,SCCK,78105
1974,1/11/2021,0,0,SCCK,78105
2026,1/14/2021,3,4,SCCK,78105
2078,1/18/2021,1,1,SCCK,78105
2130,1/21/2021,0,1,SCCK,78105
2182,1/25/2021,0,0,SCCK,78105
2234,1/28/2021,0,2,SCCK,78105
2286,2/1/2021,1,1,SCCK,78105
2338,2/4/2021,1,3,SCCK,78105
2390,2/8/2021,0,0,SCCK,78105
2442,2/11/2021,2,2,SCCK,78105
2494,2/15/2021,0,1,SCCK,78105
2546,2/18/2021,0,0,SCCK,78105
2598,2/22/2021,0,2,SCCK,78105
2650,2/25/2021,1,1,SCCK,78105
2702,3/1/2021,0,3,SCCK,78105
2754,3/4/2021,0,0,SCCK,78105
2806,3/8/2021,2,4,SCCK,78105
2858,3/11/2021,0,1,SCCK,78105
2910,3/15/2021,0,2,SCCK,78105
2962,3/18/2021,1,2,SCCK,78105
